method,RCP,scenario,year,N_in_E_prd,N_stock_E_opr,N_out_E_eol,AEF,CEF
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2030,0.038926513307177966,0.04356063135857449,-1.887534370327727e-05,3.310737390469385e-09,4.124208069275678e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2031,0.03898337460986353,0.051619861691672646,-4.6725226070469674e-05,3.0413551107907428e-09,3.816112000984391e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2032,0.03904029251074521,0.05933127060834238,-9.824154247079121e-05,2.84652869886212e-09,3.5755927380273524e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2033,0.039097267009823015,0.06660649201075593,-0.0001837285521708497,2.698656857423035e-09,3.3832539204958104e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2034,0.03915429810709695,0.073347030254203,-0.0003140934420861612,2.582389899587369e-09,3.2263329602180886e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2035,0.039211385802567014,0.07945190196480713,-0.0004994133116854399,2.488502877795796e-09,3.096188402752652e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2036,0.02970030564235221,0.07507415242523599,-0.0007487119275624306,2.0805149228005154e-09,2.9370922564384965e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2037,0.013314686069934066,0.06648640412297199,-0.0010643094675051989,1.574735614508017e-09,2.7525916643304893e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2038,0.01657748012828023,0.057898655820708,-0.0014424115329430805,1.460674488320903e-09,2.598498915055902e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2039,0.01983581026072864,0.049310907518444,-0.001870486004839638,1.3455246354866601e-09,2.464976836034746e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2040,0.022864215515610718,0.04072315921618,-0.0023277869280690284,1.2251917560744336e-09,2.3455833155324575e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2041,0.02600153733308451,0.040007509547676,-0.0027874462451471026,1.2644320127122682e-09,2.2506123822089012e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2042,0.028628654006382776,0.039291859879172,-0.0032219239256407574,1.2939717991982802e-09,2.173364417472177e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2043,0.03060146360857656,0.038576210210668,-0.003605665070201234,1.3114401749808665e-09,2.1089649291184595e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2044,0.031853086425440526,0.037860560542164,-0.0039197766255683756,1.315877406840723e-09,2.0538282323528357e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2045,0.03239996557977192,0.03714491087366,-0.004154879575191239,1.3077999375648137e-09,2.0053345263906394e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2046,0.032416316900269394,0.037533656494106,-0.004311336613921392,1.31277273560908e-09,1.9630639689849275e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2047,0.03196288172166125,0.037922402114552,-0.004400998354229144,1.3096857096396822e-09,1.9254789833927324e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2048,0.03121661463201006,0.038311147734998004,-0.004442584364002738,1.3017035600601061e-09,1.891548683234951e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2049,0.030364115480148085,0.038699893355444,-0.004459642165287262,1.2920873334060964e-09,1.860623144949015e-09
"EF v3.1, ozone depletion, ozone depletion potential (ODP)",RCP60,Aggressive,2050,0.029579865735817775,0.03908863897589,-0.004477347389702105,1.2838231464401135e-09,1.8323264738514293e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2026,0.1294798910092098,0.0258811255619842,-0.0,3.10722033142388e-08,3.10722033142388e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2027,0.12772002867004567,0.05152436621601245,-1.0768952713242313e-07,1.7925301628066483e-08,2.23077444646698e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2028,0.12595977516060342,0.07690650739898867,-1.3051837960077037e-06,1.352973796559076e-08,1.791954701268987e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2029,0.12419913048088302,0.10196563426440544,-5.741991495262104e-06,1.132421054960784e-08,1.5283344569804373e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2030,0.12243809463088452,0.12659110839694804,-1.661345344242218e-05,9.996757513875945e-09,1.3524588157293538e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2031,0.12150972043532637,0.1513667505495174,-3.80810750759232e-05,9.163321573646686e-09,1.2283709535073417e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2032,0.12058112238737916,0.175563748534276,-7.506043188871014e-05,8.575788412409973e-09,1.1363905683693373e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2033,0.11965230048704287,0.19890184622169646,-0.0001328411755925482,8.143570807477098e-09,1.0657587906252014e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2034,0.11872325473431754,0.22105989277949606,-0.0002164920477066705,7.816339371799217e-09,1.0100874860374062e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2035,0.11779398512920314,0.2416971950535795,-0.0003300737329622287,7.563846828057963e-09,9.65337292407566e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2036,0.09011532772484908,0.255719249785054,-0.000475513918744573,6.90718127182317e-09,9.22320661813444e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2037,0.040810979438458767,0.256934249342788,-0.0006523488569029968,5.9418575984868745e-09,8.77882163229099e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2038,0.05134013733376437,0.258149248900522,-0.0008562894069911635,6.172661936545903e-09,8.467973289979764e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2039,0.06208227913800034,0.259364248458256,-0.0010787415240141338,6.407355721444844e-09,8.248385429075793e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2040,0.07233405206599122,0.26057924801599003,-0.001307540796030306,6.632115185719019e-09,8.092735714010959e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2041,0.08079490073027105,0.26093674033941,-0.0015325113848756833,6.803982593696107e-09,7.979528537234979e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2042,0.08736510931211322,0.26129423266283,-0.0017362612393153605,6.938461614712557e-09,7.89546321286154e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2043,0.09170298676905228,0.26165172498625,-0.001906876415955183,7.028956706786943e-09,7.830721356332387e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2044,0.09372322855224863,0.26200921730967,-0.0020365825584156613,7.073917266070059e-09,7.778107141048887e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2045,0.09359294968120843,0.26236670963309,-0.0021228109167399606,7.076736967951169e-09,7.732516324745439e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2046,0.09196794856912273,0.262216579613336,-0.002169867970361516,7.040293204241944e-09,7.690266438103868e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2047,0.08906019404175756,0.262066449593582,-0.0021836308490628636,6.978860255725534e-09,7.649343449417831e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2048,0.08542357117529839,0.261916319573828,-0.0021745631520831647,6.903306551940865e-09,7.608762729316784e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2049,0.08160086882977667,0.261766189554074,-0.002154839518496592,6.824244377307081e-09,7.568290307970483e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,BAU,2050,0.07806552157411172,0.26161605953432,-0.002136767535237131,6.750896271463892e-09,7.52819056756142e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2026,0.1294798910092098,0.0258811255619842,-0.0,3.10722033142388e-08,3.10722033142388e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2027,0.12772435536198173,0.05152436621601245,-1.1528257296437319e-07,1.7925733558989244e-08,2.230803241394399e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2028,0.12596803737419743,0.07690650739898867,-1.47582664963846e-06,1.353027761927206e-08,1.791996079106182e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2029,0.12421093704585687,0.10196563426440544,-6.7915031032490625e-06,1.1324749175640643e-08,1.528380825066581e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2030,0.12245305437696008,0.12659110839694804,-2.040412480850325e-05,9.997205902978344e-09,1.3525046750850258e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2031,0.12152786048694814,0.1513667505495174,-4.831452452603903e-05,9.1635871181629e-09,1.2284113201827842e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2032,0.12060221889215811,0.175563748534276,-9.794235125318528e-05,8.575736697114553e-09,1.136419638629634e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2033,0.11967612959258994,0.19890184622169646,-0.00017763684071320026,8.143034591277018e-09,1.0657697240309925e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2034,0.11874959258824368,0.22105989277949606,-0.00029580978050850284,7.81511985066396e-09,1.0100723819102906e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2035,0.1178226078791193,0.2416971950535795,-0.00045972353459656053,7.56171922256014e-09,9.652873240098399e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2036,0.09013929745921541,0.255719249785054,-0.0006741111432356174,6.9036887220206755e-09,9.222238128553184e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2037,0.040822739194512986,0.256934249342788,-0.0009396763106512606,5.936346244532995e-09,8.777237913818255e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2038,0.05135602535194965,0.258149248900522,-0.0012514185702455724,6.165077113644521e-09,8.465673792897326e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2039,0.0621027613689795,0.259364248458256,-0.0015974359241244548,6.397391478062221e-09,8.24526914518627e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2040,0.07235933320098156,0.26057924801599003,-0.0019597359153090683,6.619576906033251e-09,8.088712075075425e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2041,0.08082382954307765,0.26093674033941,-0.002317938772110214,6.7888526222075485e-09,7.974529291309368e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2042,0.08739690943938347,0.26129423266283,-0.0026479823017810313,6.920863196008647e-09,7.88944659377429e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2043,0.09173666252164384,0.26165172498625,-0.0029303106522728826,7.009161537112418e-09,7.823675259752416e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2044,0.09375768666879647,0.26200921730967,-0.003151448572639927,7.05230910811653e-09,7.770048666969987e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2045,0.09362712814299322,0.26236670963309,-0.003305929770831239,7.053758160105041e-09,7.72348799163623e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2046,0.09200157592108184,0.262216579613336,-0.003400576007533832,7.016351590537679e-09,7.68032787186905e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2047,0.08909259845709226,0.262066449593582,-0.0034422152563204716,6.954336655887075e-09,7.638565892491153e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2048,0.08545430107238004,0.261916319573828,-0.003446616727320517,6.878480078377751e-09,7.597220980758734e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2049,0.08162969312586955,0.261766189554074,-0.0034327154002546136,6.799263345593778e-09,7.556055241876829e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Moderate,2050,0.07809239768237629,0.26161605953432,-0.0034200843239624397,6.725767457854677e-09,7.515322959627255e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Aggressive,2026,0.1294798910092098,0.0258811255619842,-0.0,3.10722033142388e-08,3.10722033142388e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,Aggressive,2027,0.1277286820539178,0.05152436621601245,-1.2135700962993316e-07,1.7926165641780318e-08,2.230832046446208e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,Aggressive,2028,0.12597629958779144,0.07690650739898867,-1.6123409325430631e-06,1.3530819549100898e-08,1.7920375757929844e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,Aggressive,2029,0.1242227436108307,0.10196563426440544,-7.631112389638627e-06,1.1325298311880183e-08,1.528427684597674e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,Aggressive,2030,0.12246801412303561,0.12659110839694804,-2.3436661901368138e-05,9.99768472782901e-09,1.3525518749352777e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,Aggressive,2031,0.12154600053856991,0.1513667505495174,-5.650128408613175e-05,9.163921401091003e-09,1.2284546017146079e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,Aggressive,2032,0.12062331539693708,0.175563748534276,-0.00011624788674476553,8.575817538731046e-09,1.1364541889410315e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,Aggressive,2033,0.11969995869813702,0.19890184622169646,-0.00021347337280972213,8.142727503382391e-09,1.0657899610287599e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,Aggressive,2034,0.1187759304421698,0.22105989277949606,-0.00035926396674996867,7.814265485711032e-09,1.01007191328816e-08
"EF v3.1, particulate matter formation, impact on human health",RCP60,Aggressive,2035,0.11785123062903544,0.2416971950535795,-0.0005634433759040258,7.560137695812627e-09,9.652590417735228e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Aggressive,2036,0.09016326719358171,0.255719249785054,-0.0008329889228284527,6.900990561116145e-09,9.221576965058183e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Aggressive,2037,0.04083449895056721,0.256934249342788,-0.0011695382736498716,5.931984200394108e-09,8.776075549206671e-09
"EF v3.1, particulate matter formation, impact on human health",RCP60,Aggressive,2038,0.051371913370134935,0.258149248900522,-0.0015675219008490981,6.159072807396157e-09,8.463933908215188e-09
