method,RCP,scenario,year,AEF,CEF
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,BAU,2040,3.1419850165007414e-11,4.497051539700998e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,BAU,2041,3.3931272889750516e-11,4.400080175807274e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,BAU,2042,3.59607577746947e-11,4.335157461347981e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,BAU,2043,3.7404662525065706e-11,4.290724542896651e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,BAU,2044,3.822726018353631e-11,4.258188546541067e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,BAU,2045,3.846201426336298e-11,4.231408352804449e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,BAU,2046,3.793481747791107e-11,4.204679471796135e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,BAU,2047,3.7051405446008064e-11,4.175943952802602e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,BAU,2048,3.596755052751472e-11,4.1444389391523436e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,BAU,2049,3.483491899018641e-11,4.110341423106536e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,BAU,2050,3.3784925618618904e-11,4.07443836039274e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2026,2.785736432517316e-10,2.785736432517316e-10
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2027,1.4416786365387376e-10,1.889712447133247e-10
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2028,9.936214302054023e-11,1.4417491974321414e-10
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2029,7.70021619371122e-11,1.1732549527260098e-10
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2030,6.366417489523789e-11,9.947329870058952e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2031,5.5251046204139257e-11,8.689107133686346e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2032,4.941076041908409e-11,7.759353420146413e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2033,4.5209003615266644e-11,7.049061772030605e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2034,4.2124368639011906e-11,6.493254677554749e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2035,3.984029027485902e-11,6.05065675482296e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2036,3.271716211673739e-11,5.6153606286781265e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2037,2.2156627610440986e-11,5.154947950924384e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2038,2.499441731493841e-11,4.8382138276644725e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2039,2.7872857852615842e-11,4.6196585224122634e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2040,3.060953641603509e-11,4.4695524547139695e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2041,3.295002087284111e-11,4.3663771226958094e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2042,3.4815380195600244e-11,4.2949270702407916e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2043,3.611174072970646e-11,4.243839815684354e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2044,3.681089831107022e-11,4.2047165482227916e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2045,3.69504280431456e-11,4.171586479502327e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2046,3.6356649776140857e-11,4.138876473099927e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2047,3.543153471456254e-11,4.1046080533699014e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2048,3.4324277630193086e-11,4.0680447676766486e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2049,3.3177983230372845e-11,4.02934039556958e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Moderate,2050,3.211471953534747e-11,3.9892173817603184e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2026,2.785736432517316e-10,2.785736432517316e-10
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2027,1.4417241945948204e-10,1.8897428186776104e-10
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2028,9.936772172449692e-11,1.4417922743910318e-10
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2029,7.700651910397395e-11,1.173298227423863e-10
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2030,6.366414191141154e-11,9.947617552259967e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2031,5.5241973181154715e-11,8.689054815868824e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2032,4.9386250053036924e-11,7.758706065189252e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2033,4.5160843069769076e-11,7.047500093953571e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2034,4.20426190064236e-11,6.490397195153603e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2035,3.971356666359258e-11,6.046068043133746e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2036,3.252672336004205e-11,5.608507645124969e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2037,2.1873712128741336e-11,5.14519159556387e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2038,2.4604463967019178e-11,4.824970008238743e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2039,2.735978230168792e-11,4.6023584751736804e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2040,2.9962921496854176e-11,4.447691415648851e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2041,3.2167000925347406e-11,4.339558174201155e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2042,3.3901391779514636e-11,4.262893346840535e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2043,3.5080015570517415e-11,4.206490889840017e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2044,3.568067114321952e-11,4.1621066609498576e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2045,3.5744214529079015e-11,4.1239056518511125e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2046,3.509729906319693e-11,4.086419392207212e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2047,3.413889892519217e-11,4.047732749065107e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2048,3.3012960341548905e-11,4.0071302808717003e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2049,3.1855756163639887e-11,3.964747197728014e-11
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2050,3.0781895820122136e-11,3.921254428439141e-11
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2026,3.630401761681712e-08,3.630401761681712e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2027,1.902010791206153e-08,2.47815981918415e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2028,1.323270333874643e-08,1.900821092300626e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2029,1.0322575729314338e-08,1.553650135310162e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2030,8.566434218653919e-09,1.3217680129001293e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2031,7.426882556476016e-09,1.1570067726610106e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2032,6.617432780807726e-09,1.0341494478440204e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2033,6.016892270512539e-09,9.392977154238695e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2034,5.558001769184234e-09,8.64155368614289e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2035,5.200396024313228e-09,8.034573906195e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2036,4.23903275567994e-09,7.440036407537264e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2037,2.827621059168052e-09,6.815388399350281e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2038,3.1281167321781943e-09,6.375590988906517e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2039,3.4372883262086078e-09,6.0624734040414054e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2040,3.734954868658423e-09,5.838329206417571e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2041,4.0081768612886905e-09,5.67756421830925e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2042,4.232279908384312e-09,5.560858662021573e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2043,4.395164581363664e-09,5.4737627217167224e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2044,4.491891252134223e-09,5.405501466860882e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2045,4.525022318206114e-09,5.3482681189583845e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2046,4.5122375093797084e-09,5.29724093214918e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2047,4.458727610741465e-09,5.249006221775507e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2048,4.380748837826283e-09,5.201777311257983e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2049,4.294908493241768e-09,5.15499296667949e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,BAU,2050,4.216293439897689e-09,5.10894221800149e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2026,3.630401761681712e-08,3.630401761681712e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2027,1.9020092728334336e-08,2.4781588069521017e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2028,1.3232674445100827e-08,1.9008191416746376e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2029,1.0322526813782322e-08,1.5536470091748503e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2030,8.56635189093009e-09,1.321763187874664e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2031,7.4267483214617594e-09,1.1569995011753719e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2032,6.617216786999768e-09,1.0341386221152595e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2033,6.016556089968797e-09,9.392818906420943e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2034,5.557499109830585e-09,8.641327954473282e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2035,5.199674274919911e-09,8.034260682826848e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2036,4.238032485725997e-09,7.439615564480012e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2037,2.8262353194327565e-09,6.814836882721262e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2038,3.1262083560756792e-09,6.374877633569466e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2039,3.434779568619637e-09,6.061568723275521e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2040,3.731795874188563e-09,5.837207431210252e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2041,4.0043488159512676e-09,5.676204717818326e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2042,4.2278084846243494e-09,5.5592478762065475e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2043,4.390113668898799e-09,5.47189490357194e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2044,4.486354283849301e-09,5.403378563605086e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2045,4.519109006848069e-09,5.3458988296911315e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2046,4.506057514497475e-09,5.294639056197824e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2047,4.452377926176829e-09,5.246188756568283e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2048,4.374300942171749e-09,5.198762368577022e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2049,4.2884004537083685e-09,5.151797819052075e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Moderate,2050,4.209726690180286e-09,5.105581666220714e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2026,3.630401761681712e-08,3.630401761681712e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2027,1.902007758122157e-08,2.478157797160976e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2028,1.3232646096808088e-08,1.9008172195319712e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2029,1.0322480400488586e-08,1.5536440001541026e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP26,Aggressive,2030,8.566276762471463e-09,1.3217586805089126e-08
