method,year,RCP,scenario,AEF,CEF,AEF_baseline,CEF_baseline,AEF_pct,CEF_pct
"EF v3.1, human toxicity: carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2047,RCP26,Aggressive,8.671459209174695e-11,9.69361860325683e-11,9.056073368289159e-11,1.0169325412764676e-10,4.247030070021665,4.677860036917809
"EF v3.1, human toxicity: carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2048,RCP26,Aggressive,8.608360776825286e-11,9.634585941144768e-11,8.885979684189425e-11,1.0099517747781464e-10,3.12423522482387,4.603505021205854
"EF v3.1, human toxicity: carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2049,RCP26,Aggressive,8.526145665744475e-11,9.577402751295491e-11,8.701113380127966e-11,1.0027375635828063e-10,2.0108658138289552,4.48744418155442
"EF v3.1, human toxicity: carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2050,RCP26,Aggressive,8.454837528233672e-11,9.522331913943404e-11,8.530912647132233e-11,9.953962111018248e-11,0.8917582683739557,4.336265220429798
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2026,RCP26,BAU,2.7857364325173155e-10,2.7857364325173155e-10,2.7907627635596816e-10,2.7907627635596816e-10,0.18010599496300025,0.18010599496300025
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2027,RCP26,BAU,1.4416331691870628e-10,1.8896821360575069e-10,1.4466538098839002e-10,1.894704673597768e-10,0.34705198040713714,0.26508287071060876
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2028,RCP26,BAU,9.935670111655021e-11,1.4417068345873678e-10,9.9859175633981e-11,1.4467304757419974e-10,0.503183121872082,0.34724098502542655
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2029,RCP26,BAU,7.699844045039785e-11,1.1732146475641583e-10,7.750187654970559e-11,1.1782425735137276e-10,0.64957923823285,0.42673096886790485
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2030,RCP26,BAU,6.3666060432991e-11,9.947123635360136e-11,6.417112397906499e-11,9.997478445486082e-11,0.7870573472248359,0.5036751056830895
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2031,RCP26,BAU,5.526431892666345e-11,8.689337216272042e-11,5.5454094666970815e-11,8.730764495657059e-11,0.3422213299974732,0.4744977304750824
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2032,RCP26,BAU,4.9443400191527077e-11,7.760336104499877e-11,4.937378452898464e-11,7.789759825796565e-11,-0.14099721786886904,0.3777230871643616
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2033,RCP26,BAU,4.527126934791634e-11,7.051194601354544e-11,4.49766495370859e-11,7.067702889931766e-11,-0.6550505959487046,0.2335736070730831
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2034,RCP26,BAU,4.2228682910458256e-11,6.497013530654241e-11,4.173130304584391e-11,6.500541551892076e-11,-1.1918627704194833,0.05427272804383296
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2035,RCP26,BAU,4.0000887430138176e-11,6.056585335526855e-11,3.9315525861442e-11,6.047402082458667e-11,-1.7432338845258344,-0.1518545144339767
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2036,RCP26,BAU,3.295699037648687e-11,5.6241172450686186e-11,3.2125660027226073e-11,5.6033504215453685e-11,-2.587745585791095,-0.3706143996170554
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2037,RCP26,BAU,2.2511163522970232e-11,5.1673200726223794e-11,2.1581950102633587e-11,5.1367815410318676e-11,-4.305511855591098,-0.5945071120228576
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2038,RCP26,BAU,2.5483089360125505e-11,4.8549388813857245e-11,2.4379249875898058e-11,4.814876829228163e-11,-4.527782806470722,-0.8320472896496437
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2039,RCP26,BAU,2.8515823078087027e-11,4.6414529869931725e-11,2.7228896798772456e-11,4.591946097112173e-11,-4.726325450587439,-1.0781243689278917
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2040,RCP26,BAU,3.1419850165007414e-11,4.4970515397009976e-11,2.9942881915939526e-11,4.438088783468554e-11,-4.932618888236177,-1.328561890245958
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2041,RCP26,BAU,3.393127288975052e-11,4.4000801758072736e-11,3.2319657848493574e-11,4.3321400355152606e-11,-4.986485465940865,-1.5682812590321136
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2042,RCP26,BAU,3.59607577746947e-11,4.335157461347981e-11,3.4215599824541885e-11,4.2586114218665903e-11,-5.100474517769702,-1.797441276007277
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2043,RCP26,BAU,3.7404662525065706e-11,4.290724542896651e-11,3.5529562340765866e-11,4.2058877243447855e-11,-5.2775774897412395,-2.0170966062838
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2044,RCP26,BAU,3.822726018353631e-11,4.258188546541067e-11,3.6227809674750886e-11,4.1653492219318686e-11,-5.519104043927193,-2.2288485229610577
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2045,RCP26,BAU,3.846201426336298e-11,4.231408352804449e-11,3.6344975977486015e-11,4.13084253799971e-11,-5.824844366903336,-2.43451097154229
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2046,RCP26,BAU,3.793481747791107e-11,4.204679471796135e-11,3.6123809440557805e-11,4.099198198301541e-11,-5.0133362604885345,-2.5732172096069665
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2047,RCP26,BAU,3.7051405446008064e-11,4.175943952802602e-11,3.554205040892297e-11,4.067847966370656e-11,-4.246674065563106,-2.6573261175340717
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2048,RCP26,BAU,3.596755052751472e-11,4.144438939152344e-11,3.474789305577562e-11,4.035588506284247e-11,-3.5100184917150647,-2.69726293200099
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2049,RCP26,BAU,3.483491899018641e-11,4.1103414231065355e-11,3.389038940951429e-11,4.002233739805701e-11,-2.7870130651462968,-2.7011836471620665
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2050,RCP26,BAU,3.3784925618618904e-11,4.07443836039274e-11,3.310294861696329e-11,3.968288582204957e-11,-2.0601699550901764,-2.674951077494505
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2026,RCP26,Moderate,2.7857364325173155e-10,2.7857364325173155e-10,2.7907627635596816e-10,2.7907627635596816e-10,0.18010599496300025,0.18010599496300025
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2027,RCP26,Moderate,1.4416786365387376e-10,1.8897124471332467e-10,1.4466538098839002e-10,1.894704673597768e-10,0.3439090479816963,0.26348309233025125
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2028,RCP26,Moderate,9.936214302054023e-11,1.4417491974321414e-10,9.9859175633981e-11,1.4467304757419974e-10,0.49773354354793037,0.34431280693808686
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2029,RCP26,Moderate,7.70021619371122e-11,1.1732549527260098e-10,7.750187654970559e-11,1.1782425735137276e-10,0.6447774361604044,0.4233101824562213
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2030,RCP26,Moderate,6.366417489523789e-11,9.947329870058951e-11,6.417112397906499e-11,9.997478445486082e-11,0.7899956435116922,0.5016122385317374
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2031,RCP26,Moderate,5.5251046204139257e-11,8.689107133686345e-11,5.5454094666970815e-11,8.730764495657059e-11,0.3661559422274675,0.4771330390532825
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2032,RCP26,Moderate,4.941076041908409e-11,7.759353420146413e-11,4.937378452898464e-11,7.789759825796565e-11,-0.07488972225279972,0.39033816613265154
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2033,RCP26,Moderate,4.520900361526664e-11,7.049061772030604e-11,4.49766495370859e-11,7.067702889931766e-11,-0.5166104647015797,0.26375072907658764
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2034,RCP26,Moderate,4.212436863901191e-11,6.493254677554749e-11,4.173130304584391e-11,6.500541551892076e-11,-0.9418962852326949,0.11209641964684547
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2035,RCP26,Moderate,3.984029027485902e-11,6.05065675482296e-11,3.9315525861442e-11,6.047402082458667e-11,-1.33475109875529,-0.0538193478772211
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2036,RCP26,Moderate,3.271716211673739e-11,5.615360628678127e-11,3.2125660027226073e-11,5.6033504215453685e-11,-1.8412138116696328,-0.21433974728009808
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2037,RCP26,Moderate,2.2156627610440983e-11,5.154947950924384e-11,2.1581950102633587e-11,5.1367815410318676e-11,-2.662769143077898,-0.3536535425422648
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2038,RCP26,Moderate,2.499441731493841e-11,4.8382138276644725e-11,2.4379249875898058e-11,4.814876829228163e-11,-2.523323901153013,-0.48468526327911504
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2039,RCP26,Moderate,2.787285785261584e-11,4.619658522412264e-11,2.7228896798772456e-11,4.591946097112173e-11,-2.3649913494564125,-0.6035006664716557
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2040,RCP26,Moderate,3.0609536416035086e-11,4.4695524547139695e-11,2.9942881915939526e-11,4.438088783468554e-11,-2.226420629674521,-0.7089464132086458
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2041,RCP26,Moderate,3.295002087284111e-11,4.3663771226958094e-11,3.2319657848493574e-11,4.3321400355152606e-11,-1.9504012923110743,-0.790304258400472
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2042,RCP26,Moderate,3.4815380195600244e-11,4.2949270702407916e-11,3.4215599824541885e-11,4.2586114218665903e-11,-1.7529441954372893,-0.8527579714770922
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2043,RCP26,Moderate,3.611174072970646e-11,4.2438398156843535e-11,3.5529562340765866e-11,4.2058877243447855e-11,-1.6385746138860062,-0.9023562640507816
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2044,RCP26,Moderate,3.681089831107022e-11,4.204716548222792e-11,3.6227809674750886e-11,4.1653492219318686e-11,-1.6095056299407484,-0.9451146637031618
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2045,RCP26,Moderate,3.69504280431456e-11,4.171586479502327e-11,3.6344975977486015e-11,4.13084253799971e-11,-1.6658480281693755,-0.9863348972470586
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2046,RCP26,Moderate,3.6356649776140857e-11,4.1388764730999265e-11,3.6123809440557805e-11,4.099198198301541e-11,-0.6445619639484406,-0.9679520940174565
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2047,RCP26,Moderate,3.543153471456254e-11,4.104608053369901e-11,3.554205040892297e-11,4.067847966370656e-11,0.31094349675640315,-0.9036740631199724
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2048,RCP26,Moderate,3.4324277630193086e-11,4.0680447676766486e-11,3.474789305577562e-11,4.035588506284247e-11,1.2191111124423222,-0.8042510117634797
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2049,RCP26,Moderate,3.3177983230372845e-11,4.02934039556958e-11,3.389038940951429e-11,4.002233739805701e-11,2.102089092376858,-0.6772881727091382
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2050,RCP26,Moderate,3.211471953534747e-11,3.9892173817603184e-11,3.310294861696329e-11,3.968288582204957e-11,2.9853204107304467,-0.5274011484248577
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2026,RCP26,Aggressive,2.7857364325173155e-10,2.7857364325173155e-10,2.7907627635596816e-10,2.7907627635596816e-10,0.18010599496300025,0.18010599496300025
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2027,RCP26,Aggressive,1.4417241945948204e-10,1.8897428186776104e-10,1.4466538098839002e-10,1.894704673597768e-10,0.3407598456105707,0.26188012249611875
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2028,RCP26,Aggressive,9.936772172449692e-11,1.4417922743910318e-10,9.9859175633981e-11,1.4467304757419974e-10,0.4921469723377598,0.3413352683009512
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2029,RCP26,Aggressive,7.700651910397394e-11,1.1732982274238629e-10,7.750187654970559e-11,1.1782425735137276e-10,0.6391554214999603,0.4196373650902659
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2030,RCP26,Aggressive,6.366414191141153e-11,9.947617552259968e-11,6.417112397906499e-11,9.997478445486082e-11,0.7900470433069764,0.49873469093225264
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2031,RCP26,Aggressive,5.524197318115472e-11,8.689054815868823e-11,5.5454094666970815e-11,8.730764495657059e-11,0.38251726421644355,0.47773227429262427
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2032,RCP26,Aggressive,4.9386250053036924e-11,7.758706065189252e-11,4.937378452898464e-11,7.789759825796565e-11,-0.025247252506982426,0.3986484988211768
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2033,RCP26,Aggressive,4.5160843069769076e-11,7.047500093953571e-11,4.49766495370859e-11,7.067702889931766e-11,-0.4095314670589256,0.28584670709595056
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2034,RCP26,Aggressive,4.20426190064236e-11,6.490397195153603e-11,4.173130304584391e-11,6.500541551892076e-11,-0.7460010540233821,0.15605402499920207
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2035,RCP26,Aggressive,3.971356666359258e-11,6.046068043133746e-11,3.9315525861442e-11,6.047402082458667e-11,-1.012426499275062,0.022059709388109812
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2036,RCP26,Aggressive,3.252672336004205e-11,5.6085076451249686e-11,3.2125660027226073e-11,5.6033504215453685e-11,-1.2484205226478802,-0.09203821270520754
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2037,RCP26,Aggressive,2.1873712128741336e-11,5.145191595563869e-11,2.1581950102633587e-11,5.1367815410318676e-11,-1.3518798103056744,-0.16372225419405947
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2038,RCP26,Aggressive,2.4604463967019174e-11,4.824970008238743e-11,2.4379249875898058e-11,4.814876829228163e-11,-0.923794178522977,-0.20962486411512504
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2039,RCP26,Aggressive,2.735978230168792e-11,4.60235847517368e-11,2.7228896798772456e-11,4.591946097112173e-11,-0.4806860295616693,-0.22675305505121388
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2040,RCP26,Aggressive,2.9962921496854176e-11,4.447691415648851e-11,2.9942881915939526e-11,4.438088783468554e-11,-0.06692602592799193,-0.21636863633882056
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2041,RCP26,Aggressive,3.2167000925347406e-11,4.3395581742011546e-11,3.2319657848493574e-11,4.3321400355152606e-11,0.47233458925148547,-0.17123496990123682
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2042,RCP26,Aggressive,3.390139177951464e-11,4.2628933468405346e-11,3.4215599824541885e-11,4.2586114218665903e-11,0.9183180965363951,-0.10054744492437032
"EF v3.1, human toxicity: carcinogenic, organics, comparative toxic unit for human (CTUh)",2043,RCP26,Aggressive,3.5080015570517415e-11,4.206490889840017e-11,3.5529562340765866e-11,4.2058877243447855e-11,1.2652752824164433,-0.014340979473611803
